165008;XY-LQZ;2015-07-12;VAR;2015-07-12;Delay;0;1
1200011;XY-PZC;2010-12-17;LUX;2010-12-17;Delay;0;1
1200017;XY-LQZ;2010-10-12;INN;2010-10-12;Delay;0;1
976067;XY-NHZ;2014-07-16;BOJ;2014-07-16;Delay;0;1
142707;XY-NHZ;2011-09-09;RIX;2011-09-09;Delay;0;1
978056;XY-YAZ;2015-08-28;GDN;2015-08-28;Delay;0;1
154029;XY-YAZ;2013-05-28;LNZ;2013-05-28;Delay;0;1
65027;XY-MBJ;2013-08-02;KSC;2013-08-18;Safety;0;1
143409;XY-IWX;2016-12-28;XRY;2016-12-28;Delay;0;1
984013;XY-MBJ;2012-07-16;NUE;2012-07-16;Delay;0;1
144010;XY-ZMF;2010-10-22;TSF;2010-10-22;Delay;0;1
52807;XY-OZH;2016-08-15;VCE;2016-09-17;Safety;0;1
78023;XY-OHF;2015-03-29;NCE;2015-04-04;Safety;0;1
991068;XY-YTM;2014-12-26;SVO;2014-12-26;Delay;0;1
144208;XY-NHZ;2013-10-23;MUC;2013-10-23;Delay;0;1
78028;XY-YAZ;2015-12-08;CAG;2015-12-08;Delay;0;1
78038;XY-CMJ;2014-07-11;DEB;2014-07-11;Delay;0;1
78040;XY-OFW;2016-03-01;SVX;2016-03-01;Delay;0;1
78044;XY-MBJ;2015-05-15;LEJ;2015-05-15;Delay;0;1
65038;XY-ZDY;2014-09-03;EIN;2014-09-24;Safety;0;1
146909;XY-IOO;2010-10-01;MRS;2010-10-01;Delay;0;1
1019012;XY-ZDY;2011-05-24;BGO;2011-05-24;Delay;0;1
1019013;XY-NHZ;2015-02-17;BRS;2015-02-17;Delay;0;1
1023017;XY-ZWJ;2011-10-05;LHR;2011-10-05;Delay;0;1
67021;XY-MBJ;2012-11-19;BIA;2013-02-15;Safety;0;1
1024017;XY-LQZ;2013-04-11;SPU;2013-04-11;Delay;0;1
1030016;XY-NMY;2012-08-18;SKG;2012-08-18;Delay;0;1
1030069;XY-OHF;2013-03-10;TOS;2013-03-10;Delay;0;1
60705;XY-OFW;2010-10-03;TLL;2010-10-03;Delay;0;1
79015;XY-IWX;2016-05-12;AER;2016-05-13;Delay;0;1
53004;XY-NHZ;2016-05-27;TLS;2016-05-27;Delay;0;1
80020;XY-FBA;2010-11-15;RIX;2010-11-15;Delay;0;1
80027;XY-CMJ;2014-12-10;INN;2014-12-10;Delay;0;1
159014;XY-OFW;2013-09-09;FAO;2013-09-09;Delay;0;1
159021;XY-NMY;2011-06-09;ORY;2011-06-09;Delay;0;1
1057017;XY-OZH;2011-10-23;TRN;2011-10-23;Delay;0;1
150810;XY-ZWJ;2013-04-08;TFN;2013-04-08;Delay;0;1
1060055;XY-OHF;2016-07-17;EXT;2016-07-17;Delay;0;1
1060057;XY-IWX;2010-06-05;BRQ;2010-06-05;Delay;0;1
151109;XY-JXR;2016-02-19;CPH;2016-02-19;Delay;0;1
1061063;XY-YTM;2016-03-04;KUN;2016-03-04;Delay;0;1
69018;XY-FBA;2014-06-24;AGP;2014-08-20;Safety;0;1
151507;XY-CMJ;2011-11-05;GOT;2011-11-05;Delay;0;1
81018;XY-FBA;2016-04-28;ZRH;2016-04-28;Delay;0;1
81019;XY-IWX;2012-08-05;LED;2012-08-05;Delay;0;1
83013;XY-CMJ;2011-08-08;FSC;2011-08-08;Delay;0;1
83023;XY-ZDY;2014-12-10;DTM;2014-12-10;Delay;0;1
1065017;XY-ALV;2010-09-30;LED;2010-10-01;Delay;0;1
160020;XY-LQZ;2011-03-01;PMO;2011-03-01;Delay;0;1
1066019;XY-CMJ;2016-12-12;ODS;2016-12-12;Delay;0;1
1068058;XY-PZC;2012-12-08;BVA;2012-12-08;Delay;0;1
1068062;XY-MBJ;2012-01-19;NUE;2012-01-19;Delay;0;1
1069017;XY-NHZ;2010-07-30;TRN;2010-07-30;Delay;0;1
1082011;XY-ALV;2010-12-05;TZX;2010-12-05;Delay;0;1
1083019;XY-CMJ;2013-02-13;SVG;2013-02-13;Delay;0;1
53208;XY-IWX;2014-03-21;NTE;2014-03-21;Delay;0;1
82012;XY-IOO;2013-08-19;ADB;2013-08-19;Delay;0;1
153406;XY-IWX;2015-04-03;SNN;2015-04-03;Delay;0;1
161024;XY-IWX;2012-04-06;BLL;2012-04-06;Delay;0;1
1092015;XY-ZMF;2015-01-27;TOS;2015-01-27;Delay;0;1
1096011;XY-CMJ;2014-11-08;TBS;2014-11-08;Delay;0;1
158010;XY-YTM;2016-05-11;AMS;2016-05-11;Delay;0;1
158410;XY-LYP;2016-06-11;DUB;2016-06-11;Delay;0;1
166013;XY-ZMF;2015-12-30;LUX;2015-12-30;Delay;0;1
166017;XY-YTM;2015-11-13;ACE;2015-11-13;Delay;0;1
166023;XY-OFW;2011-08-18;BRE;2011-08-18;Delay;0;1
166030;XY-IOO;2012-06-29;ADA;2012-06-29;Delay;0;1
52304;XY-CMJ;2011-02-12;FDH;2011-02-23;Safety;0;1
1149017;XY-ALV;2010-12-31;DLM;2011-01-01;Delay;0;1
1150054;XY-OHF;2010-02-01;SAW;2010-02-01;Delay;0;1
1150055;XY-OZH;2010-06-20;MRS;2010-06-20;Delay;0;1
1150061;XY-NHZ;2015-09-21;NAP;2015-09-21;Delay;0;1
1150065;XY-NMY;2014-08-02;OVD;2014-08-02;Delay;0;1
160108;XY-FBA;2011-01-21;PEG;2011-01-21;Delay;0;1
83051;XY-MBJ;2010-03-02;OLB;2010-03-02;Delay;0;1
84023;XY-ZWJ;2013-11-26;JER;2013-11-26;Delay;0;1
167018;XY-NHZ;2012-07-03;TRN;2012-07-03;Delay;0;1
168035;XY-ZDY;2011-07-20;ACE;2011-07-20;Delay;0;1
169029;XY-ZWJ;2010-09-01;HAU;2010-09-01;Delay;0;1
161702;XY-CMJ;2015-05-20;RTM;2015-05-20;Delay;0;1
162007;XY-MBJ;2013-02-21;FUE;2013-02-21;Delay;0;1
1170069;XY-IWX;2011-06-11;TLN;2011-06-11;Delay;0;1
162102;XY-CMJ;2015-12-02;SOF;2015-12-02;Delay;0;1
1171013;XY-OZH;2011-12-28;EGC;2011-12-28;Delay;0;1
75011;XY-CMJ;2014-02-27;TOS;2014-05-11;Safety;0;1
162503;XY-ALV;2010-11-23;VIE;2010-11-23;Delay;0;1
1175019;XY-NMY;2014-01-26;NYO;2014-01-26;Delay;0;1
1176012;XY-FBA;2014-09-23;TRF;2014-09-23;Delay;0;1
1176018;XY-OFW;2016-12-05;XRY;2016-12-05;Delay;0;1
61909;XY-OZH;2013-10-26;TIV;2013-10-26;Delay;0;1
169019;XY-LYP;2015-05-20;TKU;2015-05-20;Delay;0;1
62008;XY-LYP;2011-10-11;MSQ;2011-10-11;Delay;0;1
62106;XY-OFW;2012-04-02;LCA;2012-04-02;Delay;0;1
172031;XY-JXR;2015-01-10;BFS;2015-01-10;Delay;0;1
78031;XY-NMY;2010-03-07;ZAD;2010-05-16;Safety;0;1
78032;XY-JXR;2010-11-09;OPO;2011-02-01;Safety;0;1
78046;XY-NMY;2014-06-17;BER;2014-06-19;Safety;0;1
62305;XY-ZMF;2013-01-17;SVQ;2013-01-17;Delay;0;1
62308;XY-OFW;2016-01-11;BES;2016-01-11;Delay;0;1
173023;XY-LQZ;2011-04-22;LCY;2011-04-22;Delay;0;1
62407;XY-FBA;2010-09-20;NAP;2010-09-20;Delay;0;1
174011;XY-OHF;2012-06-04;KGS;2012-06-04;Delay;0;1
174015;XY-OHF;2010-12-16;AYT;2010-12-16;Delay;0;1
53105;XY-ZDY;2015-06-20;JER;2015-09-18;Safety;0;1
53805;XY-ALV;2012-05-15;WMI;2012-05-15;Delay;0;1
53809;XY-YAZ;2015-07-23;TZX;2015-07-23;Delay;0;1
88020;XY-JXR;2016-01-06;IST;2016-01-06;Delay;0;1
96041;XY-OFW;2010-08-11;LEJ;2010-08-11;Delay;0;1
96045;XY-JXR;2014-02-17;SPU;2014-02-17;Delay;0;1
81014;XY-MBJ;2014-02-12;SNN;2014-02-24;Safety;0;1
174042;XY-LQZ;2014-05-05;ZRH;2014-05-05;Delay;0;1
62605;XY-JXR;2016-08-17;CIY;2016-08-17;Delay;0;1
176022;XY-CMJ;2015-08-05;TMP;2015-08-05;Delay;0;1
62909;XY-ALV;2010-03-21;FCO;2010-03-21;Delay;0;1
182033;XY-PZC;2013-05-22;GVA;2013-05-22;Delay;0;1
53405;XY-MBJ;2015-12-29;GYD;2016-02-01;Safety;0;1
84013;XY-FBA;2015-01-31;OVB;2015-02-05;Safety;0;1
84022;XY-OZH;2014-11-30;PDL;2015-01-18;Safety;0;1
86023;XY-CMJ;2016-08-09;AJA;2016-09-01;Safety;0;1
86026;XY-MBJ;2010-09-25;GLA;2010-11-15;Safety;0;1
86049;XY-LQZ;2011-03-31;GDN;2011-04-23;Safety;0;1
54110;XY-ZDY;2011-04-27;BVA;2011-04-27;Delay;0;1
63410;XY-NMY;2012-10-06;BMA;2012-10-06;Delay;0;1
88015;XY-ZDY;2014-02-19;LUG;2014-05-12;Safety;0;1
186030;XY-IOO;2013-12-30;EVN;2013-12-30;Delay;0;1
54204;XY-ZMF;2013-02-08;ESB;2013-02-08;Delay;0;1
63709;XY-OZH;2014-03-13;CDG;2014-03-13;Delay;0;1
187013;XY-JXR;2010-09-30;TGD;2010-09-30;Delay;0;1
90011;XY-LYP;2014-02-06;AAL;2014-03-09;Safety;0;1
90015;XY-NMY;2013-05-12;AJA;2013-05-13;Safety;0;1
93020;XY-OFW;2011-07-04;DTM;2011-07-04;Delay;0;1
93025;XY-FBA;2010-03-28;LUX;2010-03-28;Delay;0;1
91011;XY-ALV;2013-07-19;TZX;2013-09-30;Safety;0;1
54403;XY-LQZ;2015-01-28;CIY;2015-01-28;Delay;0;1
64104;XY-NMY;2014-12-07;PMI;2014-12-07;Delay;0;1
191032;XY-OHF;2013-12-01;BJV;2013-12-01;Delay;0;1
191041;XY-YTM;2011-12-08;VLC;2011-12-08;Delay;0;1
64207;XY-ZDY;2014-11-21;SNN;2014-11-21;Delay;0;1
192012;XY-NHZ;2010-03-03;TSF;2010-03-03;Delay;0;1
95016;XY-OHF;2011-07-17;BOD;2011-07-17;Delay;0;1
95021;XY-CMJ;2016-07-23;MST;2016-07-23;Delay;0;1
101031;XY-YTM;2011-11-11;POZ;2011-11-11;Delay;0;1
101042;XY-ZDY;2016-07-05;DLM;2016-07-05;Delay;0;1
54402;XY-CMJ;2014-06-15;PSR;2014-07-28;Safety;0;1
94023;XY-LYP;2011-11-11;CIY;2012-01-17;Safety;0;1
94025;XY-OZH;2016-09-24;SEN;2016-10-15;Safety;0;1
96014;XY-ALV;2016-10-26;LGW;2016-10-26;Delay;0;1
100047;XY-YAZ;2012-02-13;BLQ;2012-04-21;Safety;0;1
64806;XY-ALV;2016-07-28;GRQ;2016-07-28;Delay;0;1
198016;XY-YTM;2010-03-02;WAW;2010-03-02;Delay;0;1
54705;XY-IOO;2015-07-15;SVG;2015-07-15;Delay;0;1
54709;XY-OZH;2012-08-11;KSC;2012-08-11;Delay;0;1
97012;XY-ZMF;2011-10-31;ORY;2011-10-31;Delay;0;1
97024;XY-FBA;2011-03-17;TZL;2011-03-17;Delay;0;1
54704;XY-LQZ;2015-12-24;TLS;2015-12-26;Safety;0;1
200015;XY-YTM;2016-01-18;BSL;2016-01-18;Delay;0;1
200018;XY-PZC;2010-12-05;PDL;2010-12-05;Delay;0;1
65102;XY-MBJ;2014-02-16;SPU;2014-02-16;Delay;0;1
98021;XY-JXR;2016-09-13;TOS;2016-09-13;Delay;0;1
102016;XY-OFW;2016-05-28;GLA;2016-05-28;Delay;0;1
99028;XY-FBA;2010-12-09;FKB;2010-12-17;Safety;0;1
99031;XY-ZDY;2010-09-02;BOO;2010-10-12;Safety;0;1
99033;XY-NMY;2015-08-01;VRN;2015-10-13;Safety;0;1
99038;XY-FBA;2016-08-18;BOJ;2016-08-18;Delay;0;1
99049;XY-YAZ;2015-11-24;BGO;2015-11-24;Delay;0;1
99054;XY-ALV;2014-09-16;BMA;2014-09-16;Delay;0;1
65410;XY-ZMF;2016-07-26;JER;2016-07-26;Delay;0;1
65907;XY-ZDY;2013-08-03;LEI;2013-08-03;Delay;0;1
209029;XY-LQZ;2014-01-14;CWL;2014-01-14;Delay;0;1
55310;XY-JXR;2012-01-12;GVA;2012-02-23;Safety;0;1
103013;XY-LQZ;2014-03-07;XRY;2014-04-29;Safety;0;1
210031;XY-IWX;2010-01-11;NCE;2010-01-11;Delay;0;1
210034;XY-OFW;2011-12-26;ORK;2011-12-26;Delay;0;1
55210;XY-OZH;2013-06-13;AGP;2013-06-13;Delay;0;1
211012;XY-NMY;2011-08-08;TPS;2011-08-08;Delay;0;1
211029;XY-IWX;2010-05-28;BJV;2010-05-28;Delay;0;1
212031;XY-ZDY;2013-02-08;ODS;2013-02-08;Delay;0;1
212034;XY-ZDY;2013-08-24;CRL;2013-08-24;Delay;0;1
379012;XY-LQZ;2014-01-26;DTM;2014-01-26;Delay;0;1
195020;XY-NMY;2015-08-25;FUE;2015-09-26;Safety;0;1
196034;XY-PZC;2016-02-03;GDN;2016-02-05;Safety;0;1
196044;XY-ZWJ;2016-01-24;JMK;2016-03-06;Safety;0;1
102041;XY-YTM;2010-09-02;FNC;2010-09-02;Delay;0;1
197065;XY-YTM;2011-04-12;BVA;2011-05-12;Safety;0;1
199021;XY-ALV;2012-06-26;WRO;2012-07-05;Safety;0;1
83303;XY-ZDY;2015-05-12;GDN;2015-05-12;Delay;0;1
55506;XY-IOO;2016-04-08;LIS;2016-04-08;Delay;0;1
106031;XY-FBA;2013-08-10;ALC;2013-08-10;Delay;0;1
204014;XY-LYP;2011-12-17;VNO;2012-01-16;Safety;0;1
207018;XY-JXR;2012-06-30;RIX;2012-08-20;Safety;0;1
210011;XY-YTM;2013-10-18;BVA;2013-12-04;Safety;0;1
210026;XY-CMJ;2012-09-20;RIX;2012-11-24;Safety;0;1
211014;XY-JXR;2012-12-22;LHR;2013-02-05;Safety;0;1
211022;XY-MBJ;2012-06-11;CRL;2012-08-08;Safety;0;1
211025;XY-OFW;2010-09-17;STR;2010-11-18;Safety;0;1
211028;XY-YTM;2012-03-18;AAL;2012-04-09;Safety;0;1
212044;XY-PZC;2017-01-05;SKP;2017-01-06;Delay;0;1
66302;XY-NHZ;2014-05-17;PIK;2014-05-17;Delay;0;1
55702;XY-MBJ;2014-02-09;TFS;2014-02-09;Delay;0;1
107021;XY-ZWJ;2015-03-19;BOJ;2015-03-19;Delay;0;1
55708;XY-ZMF;2014-04-10;CFU;2014-04-17;Safety;0;1
84008;XY-IOO;2015-10-26;VRN;2015-10-26;Delay;0;1
108039;XY-MBJ;2016-01-30;GRZ;2016-01-30;Delay;0;1
55904;XY-NHZ;2011-10-03;LGW;2011-10-03;Delay;0;1
109015;XY-ZWJ;2013-11-29;LTN;2013-11-29;Delay;0;1
109025;XY-YAZ;2013-03-14;TRN;2013-03-14;Delay;0;1
214011;XY-CMJ;2012-12-17;POZ;2012-12-25;Safety;0;1
110028;XY-NMY;2013-12-11;POZ;2013-12-11;Delay;0;1
216019;XY-ALV;2010-05-10;FUE;2010-05-10;Delay;0;1
56205;XY-YAZ;2015-01-01;EDI;2015-01-01;Delay;0;1
401025;XY-OFW;2010-12-18;TZX;2010-12-18;Delay;0;1
113019;XY-FBA;2014-01-14;LUX;2014-01-14;Delay;0;1
56403;XY-ZWJ;2015-07-27;OUL;2015-07-27;Delay;0;1
56407;XY-ZDY;2011-07-31;EIN;2011-07-31;Delay;0;1
114016;XY-OFW;2013-03-06;FMM;2013-03-06;Delay;0;1
404015;XY-LYP;2015-05-25;CAG;2015-05-25;Delay;0;1
115030;XY-IWX;2016-06-10;NCE;2016-06-10;Delay;0;1
85510;XY-OHF;2010-10-29;MAN;2010-10-29;Delay;0;1
56609;XY-IOO;2015-09-05;AER;2015-09-05;Delay;0;1
56605;XY-MBJ;2015-11-09;TSR;2015-12-09;Safety;0;1
116025;XY-NMY;2010-01-17;BRS;2010-02-07;Safety;0;1
117015;XY-FBA;2011-01-30;LBA;2011-01-30;Delay;0;1
118039;XY-ALV;2011-08-20;BVA;2011-08-20;Delay;0;1
67002;XY-LQZ;2016-01-09;PUY;2016-01-11;Safety;0;1
